* 37.791053, -122.399187 | Bush St & 1st St & San Francisco Bicycle Rte 50, San Francisco, CA 94111, USA | 30731000,01ST ST,BUSH ST \ MARKET ST,,,,BUSH ST \ MARKET ST intersection,,1
33269000,03RD ST,MENDELL ST \ PALOU AVE,,,,MENDELL ST \ PALOU AVE intersection,,273
* 37.733168, -122.391209 | 3rd St & Quesada Ave, San Francisco, CA 94124, USA | 20496000,03RD ST,QUESADA AVE,,,,QUESADA AVE intersection,,276
* 37.732415, -122.391624 | 3rd St & Revere Ave & Bayview St, San Francisco, CA 94124, USA | 20498000,03RD ST,BAY VIEW ST \ REVERE AVE,,,,BAY VIEW ST \ REVERE AVE intersection,,279
* 37.731631, -122.391911 | 3rd St & Shafter Ave, San Francisco, CA 94124, USA | 20500000,03RD ST,SHAFTER AVE,,,,SHAFTER AVE intersection,,282
* 37.730860, -122.392188 | 3rd St & Thomas Ave, San Francisco, CA 94124, USA | 20502000,03RD ST,THOMAS AVE,,,,THOMAS AVE intersection,,285
* 37.730639, -122.392113 | 3rd St & Thornton Ave, San Francisco, CA 94124, USA | 20508000,03RD ST,THORNTON AVE,,,,THORNTON AVE intersection,,288
* 37.730051, -122.392479 | 3rd St & Underwood Ave, San Francisco, CA 94124, USA | 20507000,03RD ST,UNDERWOOD AVE,,,,UNDERWOOD AVE intersection,,291
* 37.729234, -122.392566 | 3rd St & Van Dyke Ave & Williams Ave, San Francisco, CA 94124, USA | 20504000,03RD ST,VAN DYKE AVE \ WILLIAMS AVE,,,,VAN DYKE AVE \ WILLIAMS AVE intersection,,294
* 37.728412, -122.393066 | 3rd St & Lane St, San Francisco, CA 94124, USA | 33263000,03RD ST,LANE ST,,,,LANE ST intersection,,297
20485000,03RD ST,LANE ST \ WALLACE AVE,,,,LANE ST \ WALLACE AVE intersection,,299
* 37.727793, -122.393329 | 3rd St & Yosemite Ave, San Francisco, CA 94124, USA | 20491000,03RD ST,YOSEMITE AVE,,,,YOSEMITE AVE intersection,,302
* 37.727029, -122.393650 | 3rd St & Armstrong Ave, San Francisco, CA 94124, USA | 20493000,03RD ST,ARMSTRONG AVE,,,,ARMSTRONG AVE intersection,,305
* 37.726244, -122.393828 | 3rd St & Bancroft Ave, San Francisco, CA 94124, USA | 20517000,03RD ST,BANCROFT AVE,,,,BANCROFT AVE intersection,,308
* 37.725448, -122.394177 | 3rd St & Carroll Ave, San Francisco, CA 94124, USA | 20489000,03RD ST,CARROLL AVE,,,,CARROLL AVE intersection,,311
* 37.724747, -122.394707 | 3rd St & Donner Ave, San Francisco, CA 94124, USA | 20515000,03RD ST,DONNER AVE,,,,DONNER AVE intersection,,314
* 37.723962, -122.395041 | 3rd St & Egbert Ave, San Francisco, CA 94124, USA | 20457000,03RD ST,EGBERT AVE,,,,EGBERT AVE intersection,,316
* 37.723224, -122.395385 | 3rd St & Fitzgerald Ave, San Francisco, CA 94124, USA | 20455000,03RD ST,FITZGERALD AVE,,,,FITZGERALD AVE intersection,,319
* 37.718989, -122.398693 | 3rd St & Keith St, San Francisco, CA 94124, USA | 34020000,03RD ST,KEITH ST,,,,KEITH ST intersection,,322
* 37.722448, -122.395758 | 3rd St & Paul Ave & Gilman Ave, San Francisco, CA 94124, USA | 20472000,03RD ST,GILMAN AVE \ PAUL AVE,,,,GILMAN AVE \ PAUL AVE intersection,,324
* 37.721670, -122.395888 | 3rd St & Hollister Ave, San Francisco, CA 94124, USA | 20471000,03RD ST,HOLLISTER AVE,,,,HOLLISTER AVE intersection,,327
* 37.720969, -122.396406 | 3rd St & Ingerson Ave, San Francisco, CA 94124, USA | 20473000,03RD ST,INGERSON AVE,,,,INGERSON AVE intersection,,330
20460000,03RD ST,HWY 101 S ON RAMP \ JAMESTOWN AVE,,,,HWY 101 S ON RAMP \ JAMESTOWN AVE intersection,,333
* 37.720749, -122.396517 | 3rd St & Salinas Ave, San Francisco, CA 94124, USA | 20475000,03RD ST,SALINAS AVE,,,,SALINAS AVE intersection,,335
* 37.719436, -122.396886 | 3rd St & Key Ave, San Francisco, CA 94124, USA | 20466000,03RD ST,KEY AVE,,,,KEY AVE intersection,,338
* 37.718882, -122.397592 | 3rd St & Le Conte Ave, San Francisco, CA 94124, USA | 20467000,03RD ST,LE CONTE AVE,,,,LE CONTE AVE intersection,,341
20465000,03RD ST,BAY SHORE BLVD \ HWY 101 N OFF RAMP \ MEADE AVE,,,,BAY SHORE BLVD \ HWY 101 N OFF RAMP \ MEADE AVE intersection,,344
* 37.718882, -122.397592 | San Francisco, CA, USA | 53010000,03RD ST,KEITH ST,,,,KEITH ST intersection,,346
51983000,03RD ST,END,,,,END intersection,,347
* 37.722448, -122.395758 | 3rd St & San Francisco Bicycle Rte 5, San Francisco, CA 94124, USA | 20544000,03RD ST,BAY SHORE BLVD,,,,BAY SHORE BLVD intersection,,349
* 37.769762, -122.389503 | 3rd St & Nelson Rising Ln, San Francisco, CA 94158, USA | 33171000,03RD ST,NELSON AVE,,,,NELSON AVE intersection,,351
33172000,03RD ST,OLNEY AVE,,,,OLNEY AVE intersection,,353
20546000,03RD ST,GIRARD ST \ SAN BRUNO AVE,,,,GIRARD ST \ SAN BRUNO AVE intersection,,355
34039000,03RD TI ST,AVENUE D,,,,AVENUE D intersection,,356
34038000,03RD TI ST,AVENUE F,,,,AVENUE F intersection,,358
34037000,03RD TI ST,AVENUE H,,,,AVENUE H intersection,,360
34036000,03RD TI ST,AVENUE I,,,,AVENUE I intersection,,362
34035000,03RD TI ST,AVENUE M,,,,AVENUE M intersection,,364
34034000,03RD TI ST,AVENUE N,,,,AVENUE N intersection,,366
* 37.786774, -122.462554 | Lake St & 4th Ave, San Francisco, CA 94118, USA | 27588000,04TH AVE,LAKE ST,,,,LAKE ST intersection,,367
* 37.785264, -122.462446 | California St & 4th Ave, San Francisco, CA 94118, USA | 27587000,04TH AVE,CALIFORNIA ST,,,,CALIFORNIA ST intersection,,369
* 37.784911, -122.462417 | 4th Ave & Cornwall St, San Francisco, CA 94118, USA | 27585000,04TH AVE,CORNWALL ST,,,,CORNWALL ST intersection,,371
* 37.783051, -122.462280 | Clement St & 4th Ave, San Francisco, CA 94118, USA | 27250000,04TH AVE,CLEMENT ST,,,,CLEMENT ST intersection,,373
* 37.781055, -122.462136 | Geary Blvd & 4th Ave, San Francisco, CA 94118, USA | 27248000,04TH AVE,GEARY BLVD,,,,GEARY BLVD intersection,,375
* 37.779193, -122.462002 | Anza St & 4th Ave, San Francisco, CA 94118, USA | 27242000,04TH AVE,ANZA ST,,,,ANZA ST intersection,,377
* 37.777322, -122.461846 | Balboa St & 4th Ave, San Francisco, CA 94118, USA | 27241000,04TH AVE,BALBOA ST,,,,BALBOA ST intersection,,379
* 37.775466, -122.461741 | Cabrillo St & 4th Ave, San Francisco, CA 94118, USA | 27238000,04TH AVE,CABRILLO ST,,,,CABRILLO ST intersection,,381
* 37.773863, -122.461605 | Fulton St & 4th Ave, San Francisco, CA 94118, USA | 27237000,04TH AVE,FULTON ST,,,,FULTON ST intersection,,383
* 37.766209, -122.461097 | Lincoln Way & 4th Ave, San Francisco, CA 94122, USA | 27194000,04TH AVE,LINCOLN WAY,,,,LINCOLN WAY intersection,,384
* 37.765215, -122.461029 | 4th Ave & Hugo St, San Francisco, CA 94122, USA | 27082000,04TH AVE,HUGO ST,,,,HUGO ST intersection,,386
* 37.764278, -122.460962 | Irving St & 4th Ave, San Francisco, CA 94122, USA | 27080000,04TH AVE,IRVING ST,,,,IRVING ST intersection,,388
* 37.762653, -122.460849 | 4th Ave & Parnassus Ave, San Francisco, CA 94122, USA | 27072000,04TH AVE,PARNASSUS AVE,,,,PARNASSUS AVE intersection,,390
24892000,04TH ST,ELLIS ST \ MARKET ST \ STOCKTON ST,,,,ELLIS ST \ MARKET ST \ STOCKTON ST intersection,,391
* 37.785283, -122.405237 | 4th St & Stevenson St, San Francisco, CA 94103, USA | 24636000,04TH ST,STEVENSON ST,,,,STEVENSON ST intersection,,393
* 37.784946, -122.404811 | 4th St & Jessie St, San Francisco, CA 94103, USA | 24635000,04TH ST,JESSIE ST,,,,JESSIE ST intersection,,395
* 37.784516, -122.404294 | Mission St & 4th St, San Francisco, CA 94103, USA | 24632000,04TH ST,MISSION ST,,,,MISSION ST intersection,,397
* 37.784080, -122.403748 | 4th St & Minna St, San Francisco, CA 94103, USA | 24631000,04TH ST,MINNA ST,,,,MINNA ST intersection,,399
* 37.783268, -122.402736 | 4th St & Howard St, San Francisco, CA 94103, USA | 24627000,04TH ST,HOWARD ST,,,,HOWARD ST intersection,,401
* 37.782482, -122.401713 | 4th St & Clementina St, San Francisco, CA 94103, USA | 24589000,04TH ST,CLEMENTINA ST,,,,CLEMENTINA ST intersection,,403
* 37.782045, -122.401190 | 4th St & Folsom St, San Francisco, CA 94107, USA | 23938000,04TH ST,FOLSOM ST,,,,FOLSOM ST intersection,,405
* 37.781601, -122.400637 | 4th St & Shipley St, San Francisco, CA 94107, USA | 23911000,04TH ST,SHIPLEY ST,,,,SHIPLEY ST intersection,,407
* 37.781232, -122.400169 | 4th St & Clara St, San Francisco, CA 94107, USA | 23907000,04TH ST,CLARA ST,,,,CLARA ST intersection,,409
23906000,04TH ST,HARRISON ST \ I-80 W ON RAMP,,,,HARRISON ST \ I-80 W ON RAMP intersection,,411
* 37.780397, -122.399120 | 4th St & Perry St, San Francisco, CA 94107, USA | 23904000,04TH ST,PERRY ST,,,,PERRY ST intersection,,413
* 37.780018, -122.398635 | 4th St & Stillman St, San Francisco, CA 94107, USA | 28064000,04TH ST,STILLMAN ST,,,,STILLMAN ST intersection,,415
23834000,04TH ST,BRYANT ST \ I-80 E OFF RAMP,,,,BRYANT ST \ I-80 E OFF RAMP intersection,,417
* 37.779161, -122.397556 | 4th St & Welsh St, San Francisco, CA 94107, USA | 23833000,04TH ST,WELSH ST,,,,WELSH ST intersection,,419
* 37.778777, -122.397071 | 4th St & Freelon St, San Francisco, CA 94107, USA | 23832000,04TH ST,FREELON ST,,,,FREELON ST intersection,,421
* 37.778341, -122.396552 | 4th St & Brannan St, San Francisco, CA 94107, USA | 23827000,04TH ST,BRANNAN ST,,,,BRANNAN ST intersection,,423
* 37.777732, -122.395790 | 4th St & Bluxome St, San Francisco, CA 94107, USA | 23822000,04TH ST,BLUXOME ST,,,,BLUXOME ST intersection,,425
* 37.777114, -122.394984 | 4th St & Townsend St, San Francisco, CA 94107, USA | 23821000,04TH ST,TOWNSEND ST,,,,TOWNSEND ST intersection,,427
* 37.776494, -122.394059 | 4th St & King St, San Francisco, CA 94107, USA | 23798000,04TH ST,KING ST,,,,KING ST intersection,,429
* 37.775739, -122.393415 | 4th St & Berry St, San Francisco, CA 94158, USA | 23797000,04TH ST,BERRY ST,,,,BERRY ST intersection,,431
* 37.774530, -122.391599 | 4th St & Channel St, San Francisco, CA 94158, USA | 23792000,04TH ST,CHANNEL ST,,,,CHANNEL ST intersection,,433
50385000,04TH ST,END,,,,END intersection,,435
* 37.774530, -122.391599 | 4th St & Channel St, San Francisco, CA 94158, USA | 34167000,04TH ST,CHANNEL,,,,CHANNEL intersection,,437
* 37.773643, -122.391526 | 4th St & Long Bridge St, San Francisco, CA 94158, USA | 34168000,04TH ST,LONG BRIDGE ST,,,,LONG BRIDGE ST intersection,,439
* 37.772833, -122.391434 | 4th St & Mission Rock St, San Francisco, CA 94158, USA | 34169000,04TH ST,MISSION ROCK ST,,,,MISSION ROCK ST intersection,,441
* 37.771914, -122.391347 | 4th St & China Basin St, San Francisco, CA 94158, USA | 34170000,04TH ST,CHINA BASIN ST,,,,CHINA BASIN ST intersection,,443
* 37.770585, -122.391191 | 4th St & Mission Bay Boulevard South, San Francisco, CA 94158, USA | 34171000,04TH ST,MISSION BAY BLVD,,,,MISSION BAY BLVD intersection,,445
* 37.770585, -122.391191 | 4th St & Mission Bay Boulevard South, San Francisco, CA 94158, USA | 34172000,04TH ST,MISSION BAY BLVD,,,,MISSION BAY BLVD intersection,,447
* 37.769676, -122.391109 | 4th St & Nelson Rising Ln, San Francisco, CA 94158, USA | 54092000,04TH ST,NELSON RISING LN,,,,NELSON RISING LN intersection,,449
* 37.768657, -122.390999 | 4th St & Gene Friend Way, San Francisco, CA 94158, USA | 54093000,04TH ST,GENE FRIEND WAY,,,,GENE FRIEND WAY intersection,,451
* 37.767789, -122.390918 | 4th St & Campus Lane, San Francisco, CA 94158, USA | 54094000,04TH ST,CAMPUS WAY,,,,CAMPUS WAY intersection,,453
* 37.766784, -122.390847 | 4th St & 16th St, San Francisco, CA 94158, USA | 23782000,04TH ST,16TH ST,,,,16TH ST intersection,,455
* 37.764222, -122.390882 | 4th St & Minnesota St & Mariposa St, San Francisco, CA 94158, USA | 23652000,04TH ST,MARIPOSA ST \ MINNESOTA ST,,,,MARIPOSA ST \ MINNESOTA ST intersection,,457
34043000,04TH TI ST,AVENUE B,,,,AVENUE B intersection,,458
34044000,04TH TI ST,AVENUE C,,,,AVENUE C intersection,,460
34045000,04TH TI ST,AVENUE D,,,,AVENUE D intersection,,462
34048000,04TH TI ST,AVENUE H,,,,AVENUE H intersection,,464
34049000,04TH TI ST,AVENUE I,,,,AVENUE I intersection,,466
34050000,04TH TI ST,AVENUE M,,,,AVENUE M intersection,,468
34051000,04TH TI ST,AVENUE N,,,,AVENUE N intersection,,470
* 26.489268, -97.785495 | W San Francisco Ave & N 5th St, Raymondville, TX 78580, USA | 51428000,05TH AVE,END,,,,END intersection,,471
* 37.786727, -122.463636 | Lake St & 5th Ave, San Francisco, CA 94118, USA | 27595000,05TH AVE,LAKE ST,,,,LAKE ST intersection,,473
* 37.785132, -122.463506 | California St & 5th Ave, San Francisco, CA 94118, USA | 27594000,05TH AVE,CALIFORNIA ST,,,,CALIFORNIA ST intersection,,475
* 37.784864, -122.463496 | 5th Ave & Cornwall St, San Francisco, CA 94118, USA | 27586000,05TH AVE,CORNWALL ST,,,,CORNWALL ST intersection,,477
* 37.782997, -122.463355 | Clement St & 5th Ave, San Francisco, CA 94118, USA | 27251000,05TH AVE,CLEMENT ST,,,,CLEMENT ST intersection,,479
* 37.781140, -122.463220 | Geary Blvd & 5th Ave, San Francisco, CA 94118, USA | 27249000,05TH AVE,GEARY BLVD,,,,GEARY BLVD intersection,,481
* 37.779144, -122.463076 | Anza St & 5th Ave, San Francisco, CA 94118, USA | 27244000,05TH AVE,ANZA ST,,,,ANZA ST intersection,,483
* 37.777278, -122.462944 | Balboa St & 5th Ave, San Francisco, CA 94118, USA | 27243000,05TH AVE,BALBOA ST,,,,BALBOA ST intersection,,485
* 37.775415, -122.462808 | Cabrillo St & 5th Ave, San Francisco, CA 94118, USA | 27240000,05TH AVE,CABRILLO ST,,,,CABRILLO ST intersection,,487
* 37.773722, -122.462681 | Fulton St & 5th Ave, San Francisco, CA 94118, USA | 27239000,05TH AVE,FULTON ST,,,,FULTON ST intersection,,489
* 37.766092, -122.462169 | Lincoln Way & 5th Ave, San Francisco, CA 94122, USA | 27196000,05TH AVE,LINCOLN WAY,,,,LINCOLN WAY intersection,,490
* 37.765168, -122.462097 | 5th Ave & Hugo St, San Francisco, CA 94122, USA | 27085000,05TH AVE,HUGO ST,,,,HUGO ST intersection,,492
* 37.764233, -122.462027 | Irving St & 5th Ave, San Francisco, CA 94122, USA | 27083000,05TH AVE,IRVING ST,,,,IRVING ST intersection,,494
* 37.762358, -122.461906 | Judah St & Parnassus Ave & 5th Ave, San Francisco, CA 94122, USA | 27075000,05TH AVE,JUDAH ST \ PARNASSUS AVE,,,,JUDAH ST \ PARNASSUS AVE intersection,,496
* 37.760506, -122.461772 | Kirkham St & 5th Ave, San Francisco, CA 94122, USA | 27074000,05TH AVE,KIRKHAM ST,,,,KIRKHAM ST intersection,,498
* 37.760506, -122.461772 | Kirkham St & 5th Ave, San Francisco, CA 94122, USA | 50578000,05TH AVE,END,,,,END intersection,,500
* 37.784008, -122.408092 | 5th St & Cyril Magnin St & San Francisco Bicycle Rte 50, San Francisco, CA 94102, USA | 30739000,05TH ST,CYRIL MAGNIN ST \ MARKET ST,,,,CYRIL MAGNIN ST \ MARKET ST intersection,,501
* 37.783525, -122.407494 | 5th St & Stevenson St, San Francisco, CA 94103, USA | 24888000,05TH ST,STEVENSON ST,,,,STEVENSON ST intersection,,503
* 37.783301, -122.407209 | 5th St & Mint Plaza, San Francisco, CA 94103, USA | 24885000,05TH ST,MINT PLZ,,,,MINT PLZ intersection,,505
* 37.783175, -122.407047 | 5th St & Jessie St, San Francisco, CA 94103, USA | 24884000,05TH ST,JESSIE ST,,,,JESSIE ST intersection,,507
* 37.782732, -122.406492 | Mission St & 5th St, San Francisco, CA 94103, USA | 24634000,05TH ST,MISSION ST,,,,MISSION ST intersection,,509
* 37.782314, -122.405963 | Minna St & 5th St, San Francisco, CA 94103, USA | 24633000,05TH ST,MINNA ST,,,,MINNA ST intersection,,511
* 37.781940, -122.405490 | Natoma St & 5th St, San Francisco, CA 94103, USA | 23945000,05TH ST,NATOMA ST,,,,NATOMA ST intersection,,513
* 37.781516, -122.404955 | Howard St & 5th St, San Francisco, CA 94103, USA | 23944000,05TH ST,HOWARD ST,,,,HOWARD ST intersection,,515
* 37.781094, -122.404426 | 5th St & Tehama St, San Francisco, CA 94103, USA | 23940000,05TH ST,TEHAMA ST,,,,TEHAMA ST intersection,,517
* 37.780716, -122.403953 | 5th St & Clementina St, San Francisco, CA 94103, USA | 23939000,05TH ST,CLEMENTINA ST,,,,CLEMENTINA ST intersection,,519
* 37.780284, -122.403416 | Folsom St & 5th St, San Francisco, CA 94107, USA | 23937000,05TH ST,FOLSOM ST,,,,FOLSOM ST intersection,,521
* 37.779843, -122.402861 | 5th St & Shipley St, San Francisco, CA 94107, USA | 23935000,05TH ST,SHIPLEY ST,,,,SHIPLEY ST intersection,,523
* 37.779747, -122.402743 | 5th St & Jennifer Pl, San Francisco, CA 94107, USA | 54069000,05TH ST,JENNIFER PL,,,,JENNIFER PL intersection,,525
* 37.779596, -122.402550 | 5th St & Scott Alley, San Francisco, CA 94107, USA | 54067000,05TH ST,SCOTT ALY,,,,SCOTT ALY intersection,,527
* 37.779476, -122.402396 | 5th St & Clara St, San Francisco, CA 94107, USA | 23910000,05TH ST,CLARA ST,,,,CLARA ST intersection,,529
23908000,05TH ST,HARRISON ST \ I-80 W OFF RAMP,,,,HARRISON ST \ I-80 W OFF RAMP intersection,,531
30009000,05TH ST,PERRY ST,,,,PERRY ST intersection,,533
23889000,05TH ST,BRYANT ST \ I-80 E ON RAMP,,,,BRYANT ST \ I-80 E ON RAMP intersection,,535
* 37.777388, -122.399782 | 5th St & Welsh St, San Francisco, CA 94107, USA | 23888000,05TH ST,WELSH ST,,,,WELSH ST intersection,,537
* 37.776554, -122.398731 | Brannan St & 5th St, San Francisco, CA 94107, USA | 23887000,05TH ST,BRANNAN ST,,,,BRANNAN ST intersection,,539
* 37.775981, -122.398010 | 5th St & Bluxome St, San Francisco, CA 94107, USA | 23824000,05TH ST,BLUXOME ST,,,,BLUXOME ST intersection,,541
* 37.775355, -122.397233 | Townsend St & 5th St, San Francisco, CA 94107, USA | 23823000,05TH ST,TOWNSEND ST,,,,TOWNSEND ST intersection,,543
23819000,05TH ST,I-280 N OFF RAMP \ I-280 S ON RAMP \ KING ST,,,,I-280 N OFF RAMP \ I-280 S ON RAMP \ KING ST intersection,,544
* 37.774038, -122.395586 | 5th St & Berry St, San Francisco, CA 94158, USA | 23818000,05TH ST,BERRY ST,,,,BERRY ST intersection,,546
34056000,05TH TI ST,AVENUE D,,,,AVENUE D intersection,,547
34054000,05TH TI ST,AVENUE H,,,,AVENUE H intersection,,549
34053000,05TH TI ST,AVENUE M,,,,AVENUE M intersection,,550
34052000,05TH TI ST,AVENUE N,,,,AVENUE N intersection,,552
